3300009517-bin.12_KBJPLPBP_00001	K04063
3300026302-bin.59_GANDBDFA_01144	K07488
3300026302-bin.59_GANDBDFA_01147	K07497
3300026302-bin.59_GANDBDFA_01152	K03111
3300026302-bin.59_GANDBDFA_01153	K02523
3300026302-bin.59_GANDBDFA_01155	K01061
3300026302-bin.59_GANDBDFA_01156	K23169
3300026302-bin.59_GANDBDFA_01157	K23170
3300026302-bin.59_GANDBDFA_01158	K12526
3300026302-bin.59_GANDBDFA_01159	K06998
3300026302-bin.59_GANDBDFA_01160	K06077
3300026302-bin.59_GANDBDFA_01163	K04063
3300026302-bin.59_GANDBDFA_01164	K02355
3300026302-bin.59_GANDBDFA_01169	K00820
3300026302-bin.59_GANDBDFA_01170	K02529
3300026302-bin.59_GANDBDFA_01173	K12373
3300026302-bin.59_GANDBDFA_01176	K03793
3300026302-bin.59_GANDBDFA_01179	K00950
3300026302-bin.59_GANDBDFA_01180	K16053
3300026302-bin.59_GANDBDFA_01181	K01633
3300026302-bin.59_GANDBDFA_01182	K01409
3300026302-bin.59_GANDBDFA_01183	K02970
3300026302-bin.59_GANDBDFA_01184	K09117
3300026302-bin.59_GANDBDFA_01185	K00657
3300026302-bin.59_GANDBDFA_01186	K07058
3300026302-bin.59_GANDBDFA_01187	K02316
3300026302-bin.59_GANDBDFA_01191	K02469
3300026302-bin.59_GANDBDFA_01192	K08963
3300026302-bin.59_GANDBDFA_01194	K12132
3300026302-bin.59_GANDBDFA_01200	K04568
3300026302-bin.59_GANDBDFA_01201	K01972
3300026302-bin.59_GANDBDFA_01202	K03528
3300026302-bin.59_GANDBDFA_01203	K03529
3300026302-bin.59_GANDBDFA_01204	K00697
3300026302-bin.59_GANDBDFA_01206	K01087
3300026302-bin.59_GANDBDFA_01207	K10112
3300026302-bin.59_GANDBDFA_01209	K16087
3300026302-bin.59_GANDBDFA_01213	K03317
3300026302-bin.59_GANDBDFA_01214	K00852
3300026302-bin.59_GANDBDFA_01217	K05540
3300026302-bin.59_GANDBDFA_01220	K00981
3300026302-bin.59_GANDBDFA_01222	K07038
3300026302-bin.59_GANDBDFA_01223	K00789
3300026302-bin.59_GANDBDFA_01225	K03286
3300026302-bin.59_GANDBDFA_01226	K06048
3300026302-bin.59_GANDBDFA_01228	K01251
3300026302-bin.59_GANDBDFA_01229	K03741
3300026302-bin.59_GANDBDFA_01231	K11811
3300026302-bin.59_GANDBDFA_01235	K00525
3300026302-bin.59_GANDBDFA_01248	K01286
3300026302-bin.59_GANDBDFA_01249	K04065
3300026302-bin.59_GANDBDFA_01259	K03568
3300026302-bin.59_GANDBDFA_01260	K03568
3300026302-bin.59_GANDBDFA_01263	K03924
3300026302-bin.59_GANDBDFA_01276	K10947
3300026302-bin.59_GANDBDFA_01278	K06978
3300026302-bin.59_GANDBDFA_01279	K05973
3300026302-bin.59_GANDBDFA_01281	K15268
3300026302-bin.59_GANDBDFA_01283	K01923
3300026302-bin.59_GANDBDFA_01285	K01783
3300026302-bin.59_GANDBDFA_01286	K02553
3300026302-bin.59_GANDBDFA_01287	K07029
3300026302-bin.59_GANDBDFA_01288	K01657
3300026302-bin.59_GANDBDFA_01289	K09807
3300026302-bin.59_GANDBDFA_01290	K01658
3300026302-bin.59_GANDBDFA_01291	K00766
3300026302-bin.59_GANDBDFA_01293	K13282
3300026302-bin.59_GANDBDFA_01294	K03802
3300026302-bin.59_GANDBDFA_01296	K01609
3300026302-bin.59_GANDBDFA_01297	K18697
3300026302-bin.59_GANDBDFA_01299	K07090
3300026302-bin.59_GANDBDFA_01301	K10914
3300026302-bin.59_GANDBDFA_01302	K01611
3300026302-bin.59_GANDBDFA_01303	K06134
3300026302-bin.59_GANDBDFA_01304	K02871
3300026302-bin.59_GANDBDFA_01305	K14287
3300026302-bin.59_GANDBDFA_01307	K02193
3300026302-bin.59_GANDBDFA_01308	K02194
3300026302-bin.59_GANDBDFA_01310	K02195
3300026302-bin.59_GANDBDFA_01311	K02196
3300026302-bin.59_GANDBDFA_01312	K02197
3300026302-bin.59_GANDBDFA_01313	K02198
3300026302-bin.59_GANDBDFA_01314	K02199
3300026302-bin.59_GANDBDFA_01315	K02200
3300026302-bin.59_GANDBDFA_01317	K00641
3300026302-bin.59_GANDBDFA_01321	K01153
3300026302-bin.59_GANDBDFA_01322	K03427
3300026302-bin.59_GANDBDFA_01326	K07483
3300026302-bin.59_GANDBDFA_01327	K07497
3300026302-bin.59_GANDBDFA_01328	K03321
3300026302-bin.59_GANDBDFA_01334	K03088
3300026302-bin.59_GANDBDFA_01337	K01676
3300026302-bin.59_GANDBDFA_01340	K00799
3300026302-bin.59_GANDBDFA_01342	K01058
3300026302-bin.59_GANDBDFA_01344	K09793
3300026302-bin.59_GANDBDFA_01346	K06077
3300026302-bin.59_GANDBDFA_01348	K22132
3300026302-bin.59_GANDBDFA_01349	K03424
3300026302-bin.59_GANDBDFA_01352	K00252
3300026302-bin.59_GANDBDFA_01354	K00799
3300026302-bin.59_GANDBDFA_01355	K11381
3300026302-bin.59_GANDBDFA_01360	K00548
3300026302-bin.59_GANDBDFA_01361	K00548
3300026302-bin.59_GANDBDFA_01363	K05820
3300026302-bin.59_GANDBDFA_01364	K09912
3300026302-bin.59_GANDBDFA_01365	K03745
3300026302-bin.59_GANDBDFA_01366	K00012
3300026302-bin.59_GANDBDFA_01367	K03773
3300026302-bin.59_GANDBDFA_01369	K00432
3300026302-bin.59_GANDBDFA_01371	K07979
3300026302-bin.59_GANDBDFA_01378	K00241
3300026302-bin.59_GANDBDFA_01379	K00242
3300026302-bin.59_GANDBDFA_01380	K00239
3300026302-bin.59_GANDBDFA_01381	K00240
3300026302-bin.59_GANDBDFA_01382	K09159
3300026302-bin.59_GANDBDFA_01383	K19168
3300026302-bin.59_GANDBDFA_01384	K09808
3300026302-bin.59_GANDBDFA_01385	K09810
3300026302-bin.59_GANDBDFA_01387	K06178
3300026302-bin.59_GANDBDFA_01388	K06024
3300026302-bin.59_GANDBDFA_01389	K05896
3300026302-bin.59_GANDBDFA_01390	K09780
3300026302-bin.59_GANDBDFA_01391	K05349
3300026302-bin.59_GANDBDFA_01392	K02529
3300026302-bin.59_GANDBDFA_01396	K01000
3300026302-bin.59_GANDBDFA_01397	K03588
3300026302-bin.59_GANDBDFA_01398	K01924
3300026302-bin.59_GANDBDFA_01399	K01921
3300026302-bin.59_GANDBDFA_01400	K03589
3300026302-bin.59_GANDBDFA_01401	K03590
3300026302-bin.59_GANDBDFA_01402	K03531
3300026302-bin.59_GANDBDFA_01403	K02535
3300026302-bin.59_GANDBDFA_01406	K03070
3300026302-bin.59_GANDBDFA_01407	K03574
3300026302-bin.59_GANDBDFA_01408	K00859
3300026302-bin.59_GANDBDFA_01409	K02654
3300026302-bin.59_GANDBDFA_01410	K02653
3300026302-bin.59_GANDBDFA_01411	K02652
3300026302-bin.59_GANDBDFA_01412	K02650
3300026302-bin.59_GANDBDFA_01420	K03555
3300026302-bin.59_GANDBDFA_01423	K03782
3300026302-bin.59_GANDBDFA_01424	K04762
3300026302-bin.59_GANDBDFA_01425	K02884
3300026302-bin.59_GANDBDFA_01426	K00554
3300026302-bin.59_GANDBDFA_01427	K02860
3300026302-bin.59_GANDBDFA_01428	K02959
3300026302-bin.59_GANDBDFA_01430	K03106
3300026302-bin.59_GANDBDFA_01435	K14742
3300026302-bin.59_GANDBDFA_01436	K03100
3300026302-bin.59_GANDBDFA_01437	K03832
3300026302-bin.59_GANDBDFA_01438	K01920
3300026302-bin.59_GANDBDFA_01439	K02657
3300026302-bin.59_GANDBDFA_01440	K02658
3300026302-bin.59_GANDBDFA_01441	K02659
3300026302-bin.59_GANDBDFA_01442	K02660
3300026302-bin.59_GANDBDFA_01443	K06596
3300026302-bin.59_GANDBDFA_01444	K06597
3300026302-bin.59_GANDBDFA_01445	K06598
3300026302-bin.59_GANDBDFA_01446	K09761
3300026302-bin.59_GANDBDFA_01447	K00833
3300026302-bin.59_GANDBDFA_01448	K08312
3300026302-bin.59_GANDBDFA_01449	K01082
3300026302-bin.59_GANDBDFA_01450	K04765
3300026302-bin.59_GANDBDFA_01451	K09771
3300026302-bin.59_GANDBDFA_01453	K09922
3300026302-bin.59_GANDBDFA_01455	K00088
3300026302-bin.59_GANDBDFA_01456	K01491
3300026302-bin.59_GANDBDFA_01457	K09948
3300026302-bin.59_GANDBDFA_01463	K21029
3300026302-bin.59_GANDBDFA_01464	K03750
3300026302-bin.59_GANDBDFA_01465	K03752
3300026302-bin.59_GANDBDFA_01466	K03977
3300026302-bin.59_GANDBDFA_01467	K17713
3300026302-bin.59_GANDBDFA_01469	K15539
3300026302-bin.59_GANDBDFA_01470	K02656
3300026302-bin.59_GANDBDFA_01471	K06941
3300026302-bin.59_GANDBDFA_01472	K00940
3300026302-bin.59_GANDBDFA_01478	K02315
3300026302-bin.59_GANDBDFA_01492	K03575
3300026302-bin.59_GANDBDFA_01494	K03110
3300026302-bin.59_GANDBDFA_01495	K20074
3300026302-bin.59_GANDBDFA_01496	K02342
3300026302-bin.59_GANDBDFA_01497	K03469
3300026302-bin.59_GANDBDFA_01499	K01069
3300026302-bin.59_GANDBDFA_01500	K08307
3300026302-bin.59_GANDBDFA_01501	K00208
3300026302-bin.59_GANDBDFA_01502	K03770
3300026302-bin.59_GANDBDFA_01505	K03530
3300026302-bin.59_GANDBDFA_01506	K01338
3300026302-bin.59_GANDBDFA_01508	K07497
3300026302-bin.59_GANDBDFA_01510	K03544
3300026302-bin.59_GANDBDFA_01511	K01358
3300026302-bin.59_GANDBDFA_01512	K03545
3300026302-bin.59_GANDBDFA_01518	K01714
3300026302-bin.59_GANDBDFA_01520	K07303
3300026302-bin.59_GANDBDFA_01521	K07302
3300026302-bin.59_GANDBDFA_01522	K07402
3300026302-bin.59_GANDBDFA_01523	K07141
3300026302-bin.59_GANDBDFA_01525	K02004
3300026302-bin.59_GANDBDFA_01526	K02003
3300026302-bin.59_GANDBDFA_01527	K02005
3300026302-bin.59_GANDBDFA_01528	K01990
3300026302-bin.59_GANDBDFA_01529	K01992
3300026302-bin.59_GANDBDFA_01530	K07778
3300026302-bin.59_GANDBDFA_01531	K07693
3300026302-bin.59_GANDBDFA_01533	K01255
3300026302-bin.59_GANDBDFA_01536	K03088
3300026302-bin.59_GANDBDFA_01538	K10805
3300026302-bin.59_GANDBDFA_01542	K12297
3300026302-bin.59_GANDBDFA_01543	K06911
3300026302-bin.59_GANDBDFA_01544	K06188
3300026302-bin.59_GANDBDFA_01546	K06911
3300026302-bin.59_GANDBDFA_01547	K05982
3300026302-bin.59_GANDBDFA_01549	K03723
3300026302-bin.59_GANDBDFA_01551	K07115
3300026302-bin.59_GANDBDFA_01552	K07663
3300026302-bin.59_GANDBDFA_01553	K03572
3300026302-bin.59_GANDBDFA_01554	K01448
3300026302-bin.59_GANDBDFA_01555	K06925
3300026302-bin.59_GANDBDFA_01556	K17758
3300026302-bin.59_GANDBDFA_01557	K18979
3300026302-bin.59_GANDBDFA_01558	K01810
3300026302-bin.59_GANDBDFA_01559	K01918
3300026302-bin.59_GANDBDFA_01560	K00606
3300026302-bin.59_GANDBDFA_01561	K00950
3300026302-bin.59_GANDBDFA_01562	K00970
3300026302-bin.59_GANDBDFA_01564	K05524
3300026302-bin.59_GANDBDFA_01565	K07287
3300026302-bin.59_GANDBDFA_01566	K01714
3300026302-bin.59_GANDBDFA_01567	K03567
3300026302-bin.59_GANDBDFA_01568	K03564
3300026302-bin.59_GANDBDFA_01569	K07175
3300026302-bin.59_GANDBDFA_01571	K04771
3300026302-bin.59_GANDBDFA_01572	K03596
3300026302-bin.59_GANDBDFA_01573	K03100
3300026302-bin.59_GANDBDFA_01575	K03685
3300026302-bin.59_GANDBDFA_01576	K03595
3300026302-bin.59_GANDBDFA_01577	K03584
3300026302-bin.59_GANDBDFA_01581	K03215
3300026302-bin.59_GANDBDFA_01584	K01207
3300026302-bin.59_GANDBDFA_01585	K00760
3300026302-bin.59_GANDBDFA_01586	K19696
3300026302-bin.59_GANDBDFA_01587	K03704
3300026302-bin.59_GANDBDFA_01588	K02665
3300026302-bin.59_GANDBDFA_01589	K02664
3300026302-bin.59_GANDBDFA_01590	K02663
3300026302-bin.59_GANDBDFA_01591	K02662
3300026302-bin.59_GANDBDFA_01592	K05366
3300026302-bin.59_GANDBDFA_01594	K01647
3300026302-bin.59_GANDBDFA_01595	K02909
3300026302-bin.59_GANDBDFA_01596	K01239
3300026302-bin.59_GANDBDFA_01598	K03655
3300026302-bin.59_GANDBDFA_01599	K09022
3300026302-bin.59_GANDBDFA_01600	K00951
3300026302-bin.59_GANDBDFA_01601	K03060
3300026302-bin.59_GANDBDFA_01602	K00942
3300026302-bin.59_GANDBDFA_01605	K07341
3300026302-bin.59_GANDBDFA_01607	K01356
3300026302-bin.59_GANDBDFA_01608	K14160
3300026302-bin.59_GANDBDFA_01609	K14161
3300026302-bin.59_GANDBDFA_01610	K14162
3300026302-bin.59_GANDBDFA_01612	K11073
3300026302-bin.59_GANDBDFA_01613	K11076
3300026302-bin.59_GANDBDFA_01614	K11075
3300026302-bin.59_GANDBDFA_01615	K11074
3300026302-bin.59_GANDBDFA_01621	K02339
3300026302-bin.59_GANDBDFA_01622	K01873
3300026302-bin.59_GANDBDFA_01623	K03789
3300026302-bin.59_GANDBDFA_01625	K17103
3300026302-bin.59_GANDBDFA_01628	K01881
3300026302-bin.59_GANDBDFA_01630	K02066
3300026302-bin.59_GANDBDFA_01631	K02065
3300026302-bin.59_GANDBDFA_01632	K02067
3300026302-bin.59_GANDBDFA_01633	K18480
3300026302-bin.59_GANDBDFA_01635	K02670
3300026302-bin.59_GANDBDFA_01636	K02669
3300026302-bin.59_GANDBDFA_01637	K00286
3300026302-bin.59_GANDBDFA_01639	K02005
3300026302-bin.59_GANDBDFA_01640	K02003
3300026302-bin.59_GANDBDFA_01641	K02004
3300026302-bin.59_GANDBDFA_01642	K13051
3300026302-bin.59_GANDBDFA_01646	K03744
3300026302-bin.59_GANDBDFA_01647	K06872
3300026302-bin.59_GANDBDFA_01649	K13292
3300026302-bin.59_GANDBDFA_01650	K00560
3300026302-bin.59_GANDBDFA_01651	K00287
3300026302-bin.59_GANDBDFA_01652	K01525
3300026302-bin.59_GANDBDFA_01653	K06195
3300026302-bin.59_GANDBDFA_01654	K02528
3300026302-bin.59_GANDBDFA_01655	K06878
3300026302-bin.59_GANDBDFA_01656	K00097
3300026302-bin.59_GANDBDFA_01657	K03771
3300026302-bin.59_GANDBDFA_01658	K04744
3300026302-bin.59_GANDBDFA_01659	K01962
3300026302-bin.59_GANDBDFA_01662	K04075
3300026302-bin.59_GANDBDFA_01663	K03602
3300026302-bin.59_GANDBDFA_01665	K09940
3300026302-bin.59_GANDBDFA_01666	K09940
3300026302-bin.59_GANDBDFA_01667	K03592
3300026302-bin.59_GANDBDFA_01668	K09889
3300026302-bin.59_GANDBDFA_01669	K03568
3300026302-bin.59_GANDBDFA_01671	K08301
3300026302-bin.59_GANDBDFA_01672	K06287
3300026302-bin.59_GANDBDFA_01673	K09807
3300026302-bin.59_GANDBDFA_01678	K06199
3300026302-bin.59_GANDBDFA_01679	K03797
3300026302-bin.59_GANDBDFA_01680	K22719
3300026302-bin.59_GANDBDFA_01681	K15633
3300026302-bin.59_GANDBDFA_01686	K09800
3300026302-bin.59_GANDBDFA_01687	K07278
3300026302-bin.59_GANDBDFA_01689	K03439
3300026302-bin.59_GANDBDFA_01690	K03149
3300026302-bin.59_GANDBDFA_01691	K03154
3300026302-bin.59_GANDBDFA_01692	K12686
3300026302-bin.59_GANDBDFA_01694	K00986
3300026302-bin.59_GANDBDFA_01695	K05844
3300026302-bin.59_GANDBDFA_01698	K00826
3300026302-bin.59_GANDBDFA_01700	K00297
3300026302-bin.59_GANDBDFA_01701	K02238
3300026302-bin.59_GANDBDFA_01705	K04047
3300026302-bin.59_GANDBDFA_01706	K03578
3300026302-bin.59_GANDBDFA_01709	K00951
3300026302-bin.59_GANDBDFA_01711	K20444
3300026302-bin.59_GANDBDFA_01713	K00658
3300026302-bin.59_GANDBDFA_01714	K00382
3300026302-bin.59_GANDBDFA_01715	K22522
3300026302-bin.59_GANDBDFA_01716	K07461
3300026302-bin.59_GANDBDFA_01718	K02658
3300026302-bin.59_GANDBDFA_01720	K13993
3300026302-bin.59_GANDBDFA_01722	K03594
3300026302-bin.59_GANDBDFA_01723	K05367
3300026302-bin.59_GANDBDFA_01724	K06894
3300026302-bin.59_GANDBDFA_01725	K00851
3300026302-bin.59_GANDBDFA_01732	K03470
3300026302-bin.59_GANDBDFA_01733	K00748
3300026302-bin.59_GANDBDFA_01734	K00677
3300026302-bin.59_GANDBDFA_01735	K02372
3300026302-bin.59_GANDBDFA_01736	K02536
3300026302-bin.59_GANDBDFA_01737	K07277
3300026302-bin.59_GANDBDFA_01738	K11749
3300026302-bin.59_GANDBDFA_01739	K00099
3300026302-bin.59_GANDBDFA_01740	K00981
3300026302-bin.59_GANDBDFA_01745	K01867
3300026302-bin.59_GANDBDFA_01749	K01476
3300026302-bin.59_GANDBDFA_01752	K03496
3300026302-bin.59_GANDBDFA_01761	K02078
3300026302-bin.59_GANDBDFA_01768	K01991
3300026302-bin.59_GANDBDFA_01769	K08679
3300026302-bin.59_GANDBDFA_01770	K02474
3300026302-bin.59_GANDBDFA_01771	K01784
3300026302-bin.59_GANDBDFA_01776	K00024
3300026302-bin.59_GANDBDFA_01777	K01908
3300026302-bin.59_GANDBDFA_01779	K00799
3300026302-bin.59_GANDBDFA_01780	K01449
3300026302-bin.59_GANDBDFA_01781	K00219
3300026302-bin.59_GANDBDFA_01783	K19577
3300026302-bin.59_GANDBDFA_01785	K02888
3300026302-bin.59_GANDBDFA_01786	K02899
3300026302-bin.59_GANDBDFA_01787	K03979
3300026302-bin.59_GANDBDFA_01788	K02968
3300026302-bin.59_GANDBDFA_01789	K01534
3300026302-bin.59_GANDBDFA_01794	K09806
3300026302-bin.59_GANDBDFA_01795	K04751
3300026302-bin.59_GANDBDFA_01797	K00797
3300026302-bin.59_GANDBDFA_01799	K01585
3300026302-bin.59_GANDBDFA_01801	K05886
3300026302-bin.59_GANDBDFA_01802	K00587
3300026302-bin.59_GANDBDFA_01812	K03703
3300026302-bin.59_GANDBDFA_01814	K01104
3300026302-bin.59_GANDBDFA_01815	K00979
3300026302-bin.59_GANDBDFA_01816	K00912
3300026302-bin.59_GANDBDFA_01817	K11085
3300026302-bin.59_GANDBDFA_01818	K03559
3300026302-bin.59_GANDBDFA_01819	K03561
3300026302-bin.59_GANDBDFA_01820	K02238
3300026302-bin.59_GANDBDFA_01822	K00759
3300026302-bin.59_GANDBDFA_01826	K21430
3300026302-bin.59_GANDBDFA_01829	K01442
3300026302-bin.59_GANDBDFA_01830	K03832
3300026302-bin.59_GANDBDFA_01832	K05539
3300026302-bin.59_GANDBDFA_01835	K07660
3300026302-bin.59_GANDBDFA_01836	K07637
3300026302-bin.59_GANDBDFA_01837	K09933
3300026302-bin.59_GANDBDFA_01846	K01586
3300026302-bin.59_GANDBDFA_01857	K07117
3300026302-bin.59_GANDBDFA_01861	K09014
3300026302-bin.59_GANDBDFA_01862	K09013
3300026302-bin.59_GANDBDFA_01863	K09015
3300026302-bin.59_GANDBDFA_01864	K11717
3300026302-bin.59_GANDBDFA_01866	K05710
3300026302-bin.59_GANDBDFA_01868	K00573
3300026302-bin.59_GANDBDFA_01869	K03787
3300026302-bin.59_GANDBDFA_01872	K06176
3300026302-bin.59_GANDBDFA_01873	K01770
3300026302-bin.59_GANDBDFA_01874	K00991
3300026302-bin.59_GANDBDFA_01875	K05589
3300026302-bin.59_GANDBDFA_01876	K01689
3300026302-bin.59_GANDBDFA_01877	K01627
3300026302-bin.59_GANDBDFA_01878	K01937
3300026302-bin.59_GANDBDFA_01882	K22185
3300026302-bin.59_GANDBDFA_01883	K01458
3300026302-bin.59_GANDBDFA_01884	K00383
3300026302-bin.59_GANDBDFA_01889	K14645
3300026302-bin.59_GANDBDFA_01890	K01337
3300026302-bin.59_GANDBDFA_01892	K01424
3300026302-bin.59_GANDBDFA_01895	K03809
3300026302-bin.59_GANDBDFA_01896	K07058
3300026302-bin.59_GANDBDFA_01898	K01512
3300026302-bin.59_GANDBDFA_01899	K07017
3300026302-bin.59_GANDBDFA_01901	K22468
3300026302-bin.59_GANDBDFA_01903	K03638
3300026302-bin.59_GANDBDFA_01909	K09165
3300026302-bin.59_GANDBDFA_01910	K00891
3300026302-bin.59_GANDBDFA_01911	K01735
3300026302-bin.59_GANDBDFA_01914	K01599
3300026302-bin.59_GANDBDFA_01916	K05962
3300026302-bin.59_GANDBDFA_01919	K00065
3300026302-bin.59_GANDBDFA_01920	K01815
3300026302-bin.59_GANDBDFA_01921	K02529
3300026302-bin.59_GANDBDFA_01929	K03743
3300026302-bin.59_GANDBDFA_01930	K02014
3300026302-bin.59_GANDBDFA_01932	K01467
3300026302-bin.59_GANDBDFA_01935	K19802
3300026302-bin.59_GANDBDFA_01940	K03337
3300026302-bin.59_GANDBDFA_01941	K03335
3300026302-bin.59_GANDBDFA_01942	K03336
3300026302-bin.59_GANDBDFA_01943	K03338
3300026302-bin.59_GANDBDFA_01945	K00010
3300026302-bin.59_GANDBDFA_01946	K00010
3300026302-bin.59_GANDBDFA_01947	K01093
3300026302-bin.59_GANDBDFA_01950	K03327
3300026302-bin.59_GANDBDFA_01953	K01216
3300026302-bin.59_GANDBDFA_01956	K18893
3300026302-bin.59_GANDBDFA_01958	K03744
3300026302-bin.59_GANDBDFA_01962	K03088
3300026302-bin.59_GANDBDFA_01968	K08997
3300026302-bin.59_GANDBDFA_01970	K05592
3300026302-bin.59_GANDBDFA_01973	K07146
3300026302-bin.59_GANDBDFA_01974	K01255
3300026302-bin.59_GANDBDFA_01978	K09936
3300026302-bin.59_GANDBDFA_01981	K10217
3300026302-bin.59_GANDBDFA_01982	K01673
3300026302-bin.59_GANDBDFA_01983	K15067
3300026302-bin.59_GANDBDFA_01984	K00452
3300026302-bin.59_GANDBDFA_01987	K03392
3300026302-bin.59_GANDBDFA_01988	K01556
3300026302-bin.59_GANDBDFA_01989	K00486
3300026302-bin.59_GANDBDFA_01990	K01141
3300026302-bin.59_GANDBDFA_01996	K00858
3300026302-bin.59_GANDBDFA_01997	K15371
3300026302-bin.59_GANDBDFA_02000	K13775
3300026302-bin.59_GANDBDFA_02002	K01759
3300026302-bin.59_GANDBDFA_02003	K00821
3300026302-bin.59_GANDBDFA_02004	K16090
3300026302-bin.59_GANDBDFA_02005	K07336
3300026302-bin.59_GANDBDFA_02006	K16422
3300026302-bin.59_GANDBDFA_02007	K20866
3300026302-bin.59_GANDBDFA_02008	K01845
3300026302-bin.59_GANDBDFA_02009	K00788
3300026302-bin.59_GANDBDFA_02012	K09005
3300026302-bin.59_GANDBDFA_02014	K02299
3300026302-bin.59_GANDBDFA_02015	K02300
3300026302-bin.59_GANDBDFA_02016	K14998
3300026302-bin.59_GANDBDFA_02017	K15011
3300026302-bin.59_GANDBDFA_02018	K15012
3300026302-bin.59_GANDBDFA_02019	K03229
3300026302-bin.59_GANDBDFA_02023	K07090
3300026302-bin.59_GANDBDFA_02024	K08309
3300026302-bin.59_GANDBDFA_02026	K00974
3300026302-bin.59_GANDBDFA_02027	K10532
3300026302-bin.59_GANDBDFA_02028	K01423
3300026302-bin.59_GANDBDFA_02029	K07657
3300026302-bin.59_GANDBDFA_02030	K07636
3300026302-bin.59_GANDBDFA_02031	K00937
3300026302-bin.59_GANDBDFA_02032	K01524
3300026302-bin.59_GANDBDFA_02034	K19302
3300026302-bin.59_GANDBDFA_02038	K06143
3300026302-bin.59_GANDBDFA_02039	K07641
3300026302-bin.59_GANDBDFA_02042	K06907
3300026302-bin.59_GANDBDFA_02044	K01209
3300026302-bin.59_GANDBDFA_02045	K09992
3300026302-bin.59_GANDBDFA_02050	K18968
3300026302-bin.59_GANDBDFA_02053	K03526
3300026302-bin.59_GANDBDFA_02054	K19302
3300026302-bin.59_GANDBDFA_02056	K15270
3300026302-bin.59_GANDBDFA_02057	K00075
3300026302-bin.59_GANDBDFA_02058	K00254
3300026302-bin.59_GANDBDFA_02062	K06886
3300026302-bin.59_GANDBDFA_02063	K09792
3300026302-bin.59_GANDBDFA_02066	K01092
3300026302-bin.59_GANDBDFA_02067	K03074
3300026302-bin.59_GANDBDFA_02068	K03072
3300026302-bin.59_GANDBDFA_02069	K03210
3300026302-bin.59_GANDBDFA_02070	K00773
3300026302-bin.59_GANDBDFA_02072	K02011
3300026302-bin.59_GANDBDFA_02073	K02012
3300026302-bin.59_GANDBDFA_02074	K07568
3300026302-bin.59_GANDBDFA_02077	K01083
3300026302-bin.59_GANDBDFA_02078	K00990
3300026302-bin.59_GANDBDFA_02079	K00674
3300026302-bin.59_GANDBDFA_02081	K01439
3300026302-bin.59_GANDBDFA_02082	K01953
3300026302-bin.59_GANDBDFA_02083	K03981
3300026302-bin.59_GANDBDFA_02084	K01952
3300026302-bin.59_GANDBDFA_02089	K06194
3300026302-bin.59_GANDBDFA_02090	K01286
3300026302-bin.59_GANDBDFA_02091	K09008
3300026302-bin.59_GANDBDFA_02092	K07574
3300026302-bin.59_GANDBDFA_02093	K02427
3300026302-bin.59_GANDBDFA_02094	K03798
3300026302-bin.59_GANDBDFA_02095	K00796
3300026302-bin.59_GANDBDFA_02101	K05350
3300026302-bin.59_GANDBDFA_02102	K00036
3300026302-bin.59_GANDBDFA_02104	K01057
3300026302-bin.59_GANDBDFA_02105	K01690
3300026302-bin.59_GANDBDFA_02106	K01625
3300026302-bin.59_GANDBDFA_02108	K02026
3300026302-bin.59_GANDBDFA_02109	K02025
3300026302-bin.59_GANDBDFA_02113	K03775
3300026302-bin.59_GANDBDFA_02115	K19303
3300026302-bin.59_GANDBDFA_02117	K03453
3300026302-bin.59_GANDBDFA_02118	K07263
3300026302-bin.59_GANDBDFA_02119	K07263
3300026302-bin.59_GANDBDFA_02121	K01077
3300026302-bin.59_GANDBDFA_02125	K01179
3300026302-bin.59_GANDBDFA_02130	K06177
3300026302-bin.59_GANDBDFA_02131	K01939
3300026302-bin.59_GANDBDFA_02132	K09937
3300026302-bin.59_GANDBDFA_02133	K04087
3300026302-bin.59_GANDBDFA_02134	K04088
3300026302-bin.59_GANDBDFA_02135	K03665
3300026302-bin.59_GANDBDFA_02136	K03666
3300026302-bin.59_GANDBDFA_02147	K12262
3300026302-bin.59_GANDBDFA_02150	K01752
3300026302-bin.59_GANDBDFA_02153	K00641
3300026302-bin.59_GANDBDFA_02154	K01083
3300026302-bin.59_GANDBDFA_02156	K02837
3300026302-bin.59_GANDBDFA_02157	K11068
3300026302-bin.59_GANDBDFA_02159	K20534
3300026302-bin.59_GANDBDFA_02163	K04066
3300026302-bin.59_GANDBDFA_02164	K10947
3300026302-bin.59_GANDBDFA_02167	K00616
3300026302-bin.59_GANDBDFA_02170	K03885
3300026302-bin.59_GANDBDFA_02171	K07238
3300026302-bin.59_GANDBDFA_02172	K03089
3300026302-bin.59_GANDBDFA_02176	K09780
3300026302-bin.59_GANDBDFA_02182	K07214
3300026302-bin.59_GANDBDFA_02183	K07386
3300026302-bin.59_GANDBDFA_02186	K03224
3300026302-bin.59_GANDBDFA_02187	K03223
3300026302-bin.59_GANDBDFA_02189	K03222
3300026302-bin.59_GANDBDFA_02192	K03220
3300026302-bin.59_GANDBDFA_02193	K03230
3300026302-bin.59_GANDBDFA_02194	K02418
3300026302-bin.59_GANDBDFA_02197	K03225
3300026302-bin.59_GANDBDFA_02198	K06189
3300026302-bin.59_GANDBDFA_02201	K03284
3300026302-bin.59_GANDBDFA_02202	K06200
3300026302-bin.59_GANDBDFA_02205	K01303
